Player_Name,Date,School,Opponent,Type,Result,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,URL,Class
immanuel quickley,2020-01-11,Kentucky,Alabama,REG,W,0,34,6,10,0.6,1,4,0.25,5,6,0.833,2,2,1,0,5,5,3,1,0,1,1,19,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-01-15,Kentucky,South Carolina,REG,L,0,34,6,9,0.667,4,5,0.8,2,4,0.5,6,7,0.857,0,6,6,2,1,0,2,4,20,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-01-18,Kentucky,Arkansas,REG,W,1,40,3,14,0.214,2,9,0.222,1,5,0.2,6,7,0.857,4,6,10,2,0,0,2,2,13,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-01-21,Kentucky,Georgia,REG,W,1,36,3,7,0.429,2,2,1,1,5,0.2,5,6,0.833,0,4,4,2,0,1,1,5,12,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-01-25,Kentucky,Texas Tech,REG,W,1,42,7,17,0.412,3,9,0.333,4,8,0.5,3,4,0.75,1,5,6,1,1,1,6,2,21,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-01-29,Kentucky,Vanderbilt,REG,W,1,37,3,13,0.231,3,11,0.273,0,2,0,5,5,1,1,3,4,2,0,0,0,3,11,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-02-01,Kentucky,Auburn,REG,L,1,32,6,13,0.462,4,9,0.444,2,4,0.5,9,10,0.9,0,5,5,2,0,0,0,5,23,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-02-04,Kentucky,Mississippi State,REG,W,1,38,3,11,0.273,2,5,0.4,1,6,0.167,14,14,1,0,4,4,1,0,0,1,0,21,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-02-08,Kentucky,Tennessee,REG,W,1,29,5,9,0.556,3,6,0.5,2,3,0.667,6,7,0.857,0,0,0,0,0,0,1,2,18,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-02-11,Kentucky,Vanderbilt,REG,W,1,37,4,12,0.333,1,8,0.125,3,4,0.75,7,7,1,0,5,5,3,1,0,2,3,18,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-02-15,Kentucky,Ole Miss,REG,W,1,39,4,15,0.267,3,7,0.429,1,8,0.125,8,10,0.8,0,3,3,2,0,0,1,0,17,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-02-18,Kentucky,LSU,REG,W,1,37,7,12,0.583,5,8,0.625,2,4,0.5,5,6,0.833,0,4,4,5,3,0,1,3,21,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-02-22,Kentucky,Florida,REG,W,1,38,8,17,0.471,4,11,0.364,4,6,0.667,6,6,1,0,2,2,0,3,0,1,1,26,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-02-25,Kentucky,Texas A&M,REG,W,1,37,11,19,0.579,3,7,0.429,8,12,0.667,0,0,NA,0,5,5,2,1,1,3,3,30,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-02-29,Kentucky,Auburn,REG,W,1,40,3,10,0.3,2,5,0.4,1,5,0.2,11,11,1,0,12,12,2,1,0,1,4,18,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-03-03,Kentucky,Tennessee,REG,L,1,39,5,16,0.313,3,11,0.273,2,5,0.4,3,3,1,0,3,3,3,3,0,4,3,15,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
immanuel quickley,2020-03-07,Kentucky,Florida,REG,W,1,21,5,8,0.625,3,6,0.5,2,2,1,0,0,NA,1,1,2,0,0,0,3,5,12,https://www.sports-reference.com/cbb/players/immanuel-quickley-1/gamelog/2020,Sophmore
isaac okoro,2019-11-05,Auburn,Georgia Southern,REG,W,1,31,6,9,0.667,6,8,0.75,0,1,0,0,0,NA,1,4,5,2,0,0,3,3,12,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2019-11-08,Auburn,Davidson,REG,W,1,30,5,6,0.833,3,3,1,2,3,0.667,5,8,0.625,0,1,1,0,0,0,2,2,17,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2019-11-12,Auburn,South Alabama,REG,W,1,35,6,12,0.5,6,10,0.6,0,2,0,3,6,0.5,2,4,6,6,2,2,2,1,15,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2019-11-15,Auburn,Cal State Northridge,REG,W,1,21,8,12,0.667,8,10,0.8,0,2,0,1,1,1,2,3,5,0,0,2,1,2,17,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2019-11-18,Auburn,Colgate,REG,W,1,28,5,11,0.455,5,8,0.625,0,3,0,1,2,0.5,2,1,3,2,2,1,2,1,11,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2019-11-25,Auburn,New Mexico,REG,W,1,28,5,8,0.625,4,6,0.667,1,2,0.5,1,4,0.25,3,1,4,1,3,1,1,1,12,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2019-11-26,Auburn,Richmond,REG,W,1,23,4,6,0.667,4,5,0.8,0,1,0,1,1,1,2,4,6,1,0,1,2,4,9,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2019-12-05,Auburn,Furman,REG,W,1,43,5,9,0.556,5,6,0.833,0,3,0,8,9,0.889,3,6,9,3,0,1,6,3,18,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2019-12-14,Auburn,Saint Louis,REG,W,1,34,5,13,0.385,3,10,0.3,2,3,0.667,0,0,NA,4,1,5,1,0,1,1,2,12,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2019-12-19,Auburn,NC State,REG,W,1,28,3,6,0.5,3,6,0.5,0,0,NA,3,7,0.429,1,2,3,2,1,0,4,4,9,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2019-12-21,Auburn,Lehigh,REG,W,1,22,3,4,0.75,3,3,1,0,1,0,2,2,1,2,1,3,1,2,0,3,4,8,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2019-12-29,Auburn,Lipscomb,REG,W,1,30,5,9,0.556,5,7,0.714,0,2,0,4,5,0.8,4,0,4,2,0,3,0,2,14,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-01-04,Auburn,Mississippi State,REG,W,1,34,5,9,0.556,5,8,0.625,0,1,0,4,5,0.8,1,7,8,2,2,0,1,2,14,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-01-08,Auburn,Vanderbilt,REG,W,1,32,6,9,0.667,5,8,0.625,1,1,1,10,14,0.714,3,3,6,3,1,0,2,1,23,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-01-11,Auburn,Georgia,REG,W,1,29,3,8,0.375,2,4,0.5,1,4,0.25,0,0,NA,0,0,0,3,0,3,1,4,7,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-01-15,Auburn,Alabama,REG,L,1,36,5,11,0.455,4,7,0.571,1,4,0.25,2,3,0.667,1,3,4,1,3,2,3,2,13,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-01-18,Auburn,Florida,REG,L,1,34,1,7,0.143,0,4,0,1,3,0.333,4,4,1,2,1,3,1,1,1,0,3,7,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-01-22,Auburn,South Carolina,REG,W,1,30,3,7,0.429,3,6,0.5,0,1,0,2,2,1,1,2,3,7,0,0,1,2,8,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-01-25,Auburn,Iowa State,REG,W,1,32,7,11,0.636,6,8,0.75,1,3,0.333,4,8,0.5,1,1,2,2,0,0,2,3,19,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-01-28,Auburn,Ole Miss,REG,W,1,44,4,9,0.444,3,7,0.429,1,2,0.5,5,6,0.833,4,5,9,3,2,1,2,2,14,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-02-01,Auburn,Kentucky,REG,W,1,35,3,11,0.273,1,7,0.143,2,4,0.5,6,12,0.5,1,2,3,2,2,0,2,3,14,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-02-04,Auburn,Arkansas,REG,W,1,35,6,9,0.667,4,4,1,2,5,0.4,0,1,0,4,3,7,2,2,1,1,3,14,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-02-08,Auburn,LSU,REG,W,1,43,3,13,0.231,2,7,0.286,1,6,0.167,2,2,1,2,4,6,1,0,2,1,2,9,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-02-12,Auburn,Alabama,REG,W,1,30,7,11,0.636,7,8,0.875,0,3,0,5,8,0.625,4,5,9,2,2,1,4,4,19,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-02-25,Auburn,Ole Miss,REG,W,1,27,3,4,0.75,2,3,0.667,1,1,1,3,6,0.5,0,0,0,1,0,1,2,4,10,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-02-29,Auburn,Kentucky,REG,L,1,35,1,6,0.167,0,2,0,1,4,0.25,6,9,0.667,1,3,4,3,0,0,3,4,9,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-03-04,Auburn,Texas A&M,REG,L,1,34,5,8,0.625,4,5,0.8,1,3,0.333,4,5,0.8,2,3,5,2,1,1,3,4,15,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaac okoro,2020-03-07,Auburn,Tennessee,REG,W,1,18,3,5,0.6,2,3,0.667,1,2,0.5,4,4,1,0,1,1,1,0,0,0,4,11,https://www.sports-reference.com/cbb/players/isaac-okoro-1/gamelog/2020,Freshman
isaiah joe,2019-11-05,Arkansas,Rice,REG,W,1,32,10,18,0.556,6,7,0.857,4,11,0.364,0,0,NA,0,5,5,7,0,0,5,1,24,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2019-11-12,Arkansas,North Texas,REG,W,1,38,5,9,0.556,1,3,0.333,4,6,0.667,2,2,1,0,3,3,2,3,1,3,0,16,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2019-11-16,Arkansas,Montana,REG,W,1,38,2,13,0.154,0,4,0,2,9,0.222,3,5,0.6,0,5,5,2,0,0,0,1,9,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2019-11-19,Arkansas,Texas Southern,REG,W,1,37,9,20,0.45,3,7,0.429,6,13,0.462,9,11,0.818,3,1,4,1,5,0,1,2,33,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2019-11-22,Arkansas,South Dakota,REG,W,1,35,2,10,0.2,1,4,0.25,1,6,0.167,0,0,NA,2,3,5,5,0,0,1,2,5,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2019-11-25,Arkansas,Georgia Tech,REG,W,1,43,4,15,0.267,1,4,0.25,3,11,0.273,2,2,1,0,9,9,1,6,0,1,3,13,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2019-11-30,Arkansas,Northern Kentucky,REG,W,1,39,2,11,0.182,0,1,0,2,10,0.2,4,5,0.8,0,0,0,4,0,0,3,1,10,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2019-12-03,Arkansas,Austin Peay,REG,W,1,39,4,14,0.286,1,4,0.25,3,10,0.3,5,5,1,2,4,6,1,2,0,3,1,16,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2019-12-07,Arkansas,Western Kentucky,REG,L,1,42,6,15,0.4,1,1,1,5,14,0.357,1,3,0.333,1,3,4,2,0,1,5,1,18,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2019-12-14,Arkansas,Tulsa,REG,W,1,28,8,14,0.571,4,4,1,4,10,0.4,0,0,NA,0,3,3,1,3,1,0,4,20,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2019-12-21,Arkansas,Valparaiso,REG,W,1,39,5,16,0.313,0,2,0,5,14,0.357,6,7,0.857,0,7,7,1,1,1,1,2,21,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2019-12-29,Arkansas,Indiana,REG,W,1,39,7,20,0.35,1,3,0.333,6,17,0.353,4,4,1,1,4,5,0,0,0,2,0,24,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-01-04,Arkansas,Texas A&M,REG,W,1,39,6,14,0.429,1,2,0.5,5,12,0.417,0,0,NA,1,4,5,2,2,0,1,2,17,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-01-08,Arkansas,LSU,REG,L,1,31,4,13,0.308,2,4,0.5,2,9,0.222,3,4,0.75,1,2,3,1,2,0,1,2,13,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-01-11,Arkansas,Ole Miss,REG,W,1,39,11,18,0.611,4,5,0.8,7,13,0.538,5,5,1,0,4,4,2,2,2,2,0,34,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-01-15,Arkansas,Vanderbilt,REG,W,1,32,4,12,0.333,0,1,0,4,11,0.364,0,0,NA,0,4,4,3,1,0,0,1,12,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-01-18,Arkansas,Kentucky,REG,L,1,37,4,14,0.286,1,3,0.333,3,11,0.273,2,2,1,2,3,5,0,2,0,1,2,13,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-01-22,Arkansas,Mississippi State,REG,L,1,35,2,13,0.154,1,5,0.2,1,8,0.125,0,0,NA,0,7,7,3,1,0,3,4,5,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-01-29,Arkansas,South Carolina,REG,L,0,36,5,16,0.313,0,2,0,5,14,0.357,1,2,0.5,0,1,1,0,1,0,2,1,16,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-02-01,Arkansas,Alabama,REG,W,1,21,0,3,0,0,0,NA,0,3,0,0,0,NA,0,1,1,0,0,0,0,2,0,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-02-22,Arkansas,Missouri,REG,W,1,37,6,12,0.5,1,2,0.5,5,10,0.5,4,4,1,0,3,3,3,1,0,2,1,21,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-02-26,Arkansas,Tennessee,REG,W,1,34,4,12,0.333,2,4,0.5,2,8,0.25,12,12,1,0,3,3,1,2,0,2,3,22,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-02-29,Arkansas,Georgia,REG,L,1,40,8,18,0.444,4,8,0.5,4,10,0.4,6,6,1,0,3,3,1,2,0,0,1,26,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-03-04,Arkansas,LSU,REG,W,1,38,1,7,0.143,0,0,NA,1,7,0.143,8,8,1,0,3,3,1,0,1,1,2,11,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-03-07,Arkansas,Texas A&M,REG,L,1,38,7,17,0.412,1,2,0.5,6,15,0.4,2,2,1,0,4,4,0,1,0,3,4,22,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah joe,2020-03-11,Arkansas,Vanderbilt,CTOURN,W,1,33,6,16,0.375,2,3,0.667,4,13,0.308,2,2,1,1,4,5,1,0,0,2,5,18,https://www.sports-reference.com/cbb/players/isaiah-joe-1/gamelog/2020,Sophmore
isaiah stewart,2019-11-08,Washington,Baylor,REG,W,1,36,7,13,0.538,7,12,0.583,0,1,0,1,1,1,3,4,7,2,0,1,3,3,15,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-11-12,Washington,Mount St. Mary's,REG,W,1,34,7,10,0.7,7,9,0.778,0,1,0,2,4,0.5,1,4,5,1,0,5,1,3,16,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-11-16,Washington,Tennessee,REG,L,1,31,7,12,0.583,7,12,0.583,0,0,NA,0,2,0,4,6,10,1,0,0,2,3,14,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-11-19,Washington,Maine,REG,W,1,30,6,12,0.5,6,11,0.545,0,1,0,4,5,0.8,3,6,9,0,0,4,0,0,16,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-11-22,Washington,Montana,REG,W,1,15,5,7,0.714,5,6,0.833,0,1,0,8,9,0.889,1,1,2,1,0,0,2,4,18,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-11-24,Washington,San Diego,REG,W,1,29,10,18,0.556,10,17,0.588,0,1,0,5,7,0.714,3,4,7,0,0,2,1,1,25,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-12-02,Washington,South Dakota,REG,W,1,31,6,13,0.462,6,13,0.462,0,0,NA,4,5,0.8,3,12,15,1,0,3,2,5,16,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-12-04,Washington,Eastern Washington,REG,W,1,21,2,5,0.4,2,5,0.4,0,0,NA,8,11,0.727,2,4,6,0,1,1,5,5,12,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-12-08,Washington,Gonzaga,REG,L,1,37,6,7,0.857,6,7,0.857,0,0,NA,9,10,0.9,2,8,10,1,1,0,2,2,21,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-12-17,Washington,Seattle,REG,W,1,33,11,14,0.786,11,14,0.786,0,0,NA,5,8,0.625,4,9,13,0,1,0,0,2,27,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-12-22,Washington,Ball State,REG,W,1,35,8,12,0.667,8,12,0.667,0,0,NA,3,3,1,3,7,10,1,1,2,2,2,19,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-12-23,Washington,Hawaii,REG,W,1,30,13,21,0.619,13,19,0.684,0,2,0,0,3,0,3,10,13,0,0,1,2,5,26,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2019-12-25,Washington,Houston,REG,L,1,34,8,13,0.615,8,13,0.615,0,0,NA,9,11,0.818,5,3,8,1,0,2,3,3,25,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-01-02,Washington,UCLA,REG,L,1,34,6,12,0.5,6,12,0.5,0,0,NA,12,14,0.857,6,5,11,0,0,5,2,4,24,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-01-05,Washington,USC,REG,W,1,27,6,12,0.5,6,11,0.545,0,1,0,6,7,0.857,4,6,10,1,0,2,4,3,18,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-01-09,Washington,Stanford,REG,L,1,26,2,8,0.25,2,8,0.25,0,0,NA,0,2,0,1,4,5,0,1,3,3,4,4,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-01-11,Washington,California,REG,L,1,41,4,7,0.571,4,7,0.571,0,0,NA,5,6,0.833,3,3,6,1,0,2,3,0,13,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-01-16,Washington,Oregon State,REG,W,1,33,6,9,0.667,6,9,0.667,0,0,NA,1,1,1,0,5,5,0,1,4,2,5,13,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-01-18,Washington,Oregon,REG,L,1,43,6,13,0.462,5,12,0.417,1,1,1,12,15,0.8,7,12,19,2,2,5,1,1,25,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-01-23,Washington,Utah,REG,L,1,32,6,8,0.75,6,8,0.75,0,0,NA,1,2,0.5,3,4,7,0,1,0,3,3,13,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-01-25,Washington,Colorado,REG,L,1,34,9,12,0.75,8,11,0.727,1,1,1,4,6,0.667,0,8,8,1,1,4,1,0,23,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-01-30,Washington,Arizona,REG,L,1,37,3,13,0.231,2,12,0.167,1,1,1,2,2,1,1,10,11,1,1,1,2,1,9,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-02-01,Washington,Arizona State,REG,L,1,35,3,7,0.429,3,6,0.5,0,1,0,8,12,0.667,3,2,5,1,0,2,0,3,14,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-02-09,Washington,Washington State,REG,L,1,36,3,10,0.3,2,7,0.286,1,3,0.333,4,4,1,2,5,7,1,2,0,5,3,11,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-02-13,Washington,USC,REG,L,1,34,5,9,0.556,5,8,0.625,0,1,0,3,3,1,2,9,11,0,0,4,2,1,13,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-02-15,Washington,UCLA,REG,L,1,34,5,6,0.833,5,6,0.833,0,0,NA,5,7,0.714,4,6,10,2,0,2,3,4,15,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-02-20,Washington,Stanford,REG,L,1,33,4,10,0.4,4,8,0.5,0,2,0,6,6,1,0,5,5,3,0,4,5,1,14,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-02-22,Washington,California,REG,W,1,25,4,6,0.667,4,6,0.667,0,0,NA,7,8,0.875,1,3,4,3,0,2,1,2,15,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-02-28,Washington,Washington State,REG,L,1,30,2,7,0.286,2,6,0.333,0,1,0,6,10,0.6,5,6,11,1,0,0,4,4,10,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-03-05,Washington,Arizona State,REG,W,1,37,6,8,0.75,6,8,0.75,0,0,NA,2,2,1,2,10,12,1,2,2,2,1,14,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-03-07,Washington,Arizona,REG,W,1,32,7,12,0.583,7,12,0.583,0,0,NA,2,2,1,3,4,7,0,2,2,0,2,16,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
isaiah stewart,2020-03-11,Washington,Arizona,CTOURN,L,1,32,9,11,0.818,8,10,0.8,1,1,1,10,11,0.909,4,8,12,0,0,1,3,4,29,https://www.sports-reference.com/cbb/players/isaiah-stewart-2/gamelog/2020,Freshman
jaden mcdaniels,2019-11-08,Washington,Baylor,REG,W,1,33,5,10,0.5,4,8,0.5,1,2,0.5,7,8,0.875,1,7,8,3,1,4,4,3,18,https://www.sports-reference.com/cbb/players/jaden-mcdaniels-1/gamelog/2020,Freshman
jaden mcdaniels,2019-11-12,Washington,Mount St. Mary's,REG,W,1,39,2,9,0.222,1,6,0.167,1,3,0.333,0,0,NA,2,7,9,4,2,2,5,2,5,https://www.sports-reference.com/cbb/players/jaden-mcdaniels-1/gamelog/2020,Freshman
jaden mcdaniels,2019-11-16,Washington,Tennessee,REG,L,1,36,6,17,0.353,4,10,0.4,2,7,0.286,1,2,0.5,0,4,4,2,2,1,5,5,15,https://www.sports-reference.com/cbb/players/jaden-mcdaniels-1/gamelog/2020,Freshman
jaden mcdaniels,2019-11-19,Washington,Maine,REG,W,1,31,4,17,0.235,4,13,0.308,0,4,0,3,4,0.75,2,1,3,4,2,0,2,1,11,https://www.sports-reference.com/cbb/players/jaden-mcdaniels-1/gamelog/2020,Freshman
jaden mcdaniels,2019-11-22,Washington,Montana,REG,W,1,37,4,9,0.444,4,7,0.571,0,2,0,6,8,0.75,2,4,6,3,1,2,5,3,14,https://www.sports-reference.com/cbb/players/jaden-mcdaniels-1/gamelog/2020,Freshman
jaden mcdaniels,2019-11-24,Washington,San Diego,REG,W,1,30,7,10,0.7,5,7,0.714,2,3,0.667,4,5,0.8,0,3,3,0,1,0,3,2,20,https://www.sports-reference.com/cbb/players/jaden-mcdaniels-1/gamelog/2020,Freshman
jaden mcdaniels,2019-12-02,Washington,South Dakota,REG,W,1,39,8,16,0.5,6,11,0.545,2,5,0.4,2,2,1,0,5,5,3,1,0,3,4,20,https://www.sports-reference.com/cbb/players/jaden-mcdaniels-1/gamelog/2020,Freshman
jaden mcdaniels,2019-12-04,Washington,Eastern Washington,REG,W,1,24,7,15,0.467,7,13,0.538,0,2,0,3,5,0.6,0,2,2,0,1,0,1,5,17,https://www.sports-reference.com/cbb/players/jaden-mcdaniels-1/gamelog/2020,Freshman
